Fact id,Fact,SF,Fact_readable,SF_readable,Fact actions,Recourse,exceptionality,sparsity,fidelity,num_cfs,uncertainty,Value,Found
42,"[24, 20, 10, 11, 12, 15, 16, 17]","[10, 15, 10, 11, 12, 15, 16, 17]",Agent: 24 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 15 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
43,"[6, 0, 10, 11, 12, 15, 16, 17]","[7, 5, 10, 11, 12, 15, 16, 17]",Agent: 6 Goal: 0 Frozen: [10 11 12 15 16 17],Agent: 7 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
47,"[6, 18, 10, 11, 12, 15, 16, 17]","[0, 0, 10, 11, 12, 15, 16, 17]",Agent: 6 Goal: 18 Frozen: [10 11 12 15 16 17],Agent: 0 Goal: 0 Frozen: [10 11 12 15 16 17],"[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
48,"[13, 17, 10, 11, 12, 15, 16, 17]","[16, 21, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 17 Frozen: [10 11 12 15 16 17],Agent: 16 Goal: 21 Frozen: [10 11 12 15 16 17],"[3, 4, 1]",,1.0,1.0,1.0,1,1.0,0,0
50,"[0, 0, 10, 11, 12, 15, 16, 17]","[17, 15, 10, 11, 12, 15, 16, 17]",Agent: 0 Goal: 0 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
51,"[15, 10, 10, 11, 12, 15, 16, 17]","[19, 22, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 22 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
53,"[1, 1, 10, 11, 12, 15, 16, 17]","[17, 12, 10, 11, 12, 15, 16, 17]",Agent: 1 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 12 Frozen: [10 11 12 15 16 17],"[3, 3, 0]",,1.0,1.0,1.0,1,1.0,0,0
58,"[17, 0, 10, 11, 12, 15, 16, 17]","[16, 13, 10, 11, 12, 15, 16, 17]",Agent: 17 Goal: 0 Frozen: [10 11 12 15 16 17],Agent: 16 Goal: 13 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
62,"[3, 2, 10, 11, 12, 15, 16, 17]","[19, 20, 10, 11, 12, 15, 16, 17]",Agent: 3 Goal: 2 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 20 Frozen: [10 11 12 15 16 17],"[3, 3, 2]",,1.0,1.0,1.0,1,1.0,0,0
69,"[11, 23, 10, 11, 12, 15, 16, 17]","[7, 7, 10, 11, 12, 15, 16, 17]",Agent: 11 Goal: 23 Frozen: [10 11 12 15 16 17],Agent: 7 Goal: 7 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
80,"[20, 20, 10, 11, 12, 15, 16, 17]","[13, 11, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 13 Goal: 11 Frozen: [10 11 12 15 16 17],"[1, 1, 2]",,1.0,1.0,1.0,1,1.0,0,0
82,"[5, 15, 10, 11, 12, 15, 16, 17]","[24, 22, 10, 11, 12, 15, 16, 17]",Agent: 5 Goal: 15 Frozen: [10 11 12 15 16 17],Agent: 24 Goal: 22 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
84,"[12, 6, 10, 11, 12, 15, 16, 17]","[3, 2, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 6 Frozen: [10 11 12 15 16 17],Agent: 3 Goal: 2 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
86,"[3, 1, 10, 11, 12, 15, 16, 17]","[21, 20, 10, 11, 12, 15, 16, 17]",Agent: 3 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 21 Goal: 20 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
93,"[23, 23, 10, 11, 12, 15, 16, 17]","[7, 19, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 23 Frozen: [10 11 12 15 16 17],Agent: 7 Goal: 19 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
94,"[10, 15, 10, 11, 12, 15, 16, 17]","[22, 18, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 15 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 18 Frozen: [10 11 12 15 16 17],"[2, 2, 1]",,1.0,1.0,1.0,1,1.0,0,0
95,"[17, 10, 10, 11, 12, 15, 16, 17]","[18, 13, 10, 11, 12, 15, 16, 17]",Agent: 17 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 13 Frozen: [10 11 12 15 16 17],"[2, 2, 3]",,1.0,1.0,1.0,1,1.0,0,0
98,"[1, 0, 10, 11, 12, 15, 16, 17]","[16, 15, 10, 11, 12, 15, 16, 17]",Agent: 1 Goal: 0 Frozen: [10 11 12 15 16 17],Agent: 16 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
104,"[11, 0, 10, 11, 12, 15, 16, 17]","[16, 11, 10, 11, 12, 15, 16, 17]",Agent: 11 Goal: 0 Frozen: [10 11 12 15 16 17],Agent: 16 Goal: 11 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
112,"[10, 22, 10, 11, 12, 15, 16, 17]","[12, 19, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 22 Frozen: [10 11 12 15 16 17],Agent: 12 Goal: 19 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
113,"[10, 0, 10, 11, 12, 15, 16, 17]","[12, 15, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 0 Frozen: [10 11 12 15 16 17],Agent: 12 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
114,"[6, 23, 10, 11, 12, 15, 16, 17]","[5, 15, 10, 11, 12, 15, 16, 17]",Agent: 6 Goal: 23 Frozen: [10 11 12 15 16 17],Agent: 5 Goal: 15 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
121,"[8, 0, 10, 11, 12, 15, 16, 17]","[24, 21, 10, 11, 12, 15, 16, 17]",Agent: 8 Goal: 0 Frozen: [10 11 12 15 16 17],Agent: 24 Goal: 21 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
123,"[12, 17, 10, 11, 12, 15, 16, 17]","[12, 17, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 17 Frozen: [10 11 12 15 16 17],Agent: 12 Goal: 17 Frozen: [10 11 12 15 16 17],"[0, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
127,"[18, 17, 10, 11, 12, 15, 16, 17]","[10, 23, 10, 11, 12, 15, 16, 17]",Agent: 18 Goal: 17 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 23 Frozen: [10 11 12 15 16 17],"[1, 1, 2]",,1.0,1.0,1.0,1,1.0,0,0
128,"[13, 7, 10, 11, 12, 15, 16, 17]","[19, 24, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 7 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 24 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
130,"[18, 13, 10, 11, 12, 15, 16, 17]","[8, 4, 10, 11, 12, 15, 16, 17]",Agent: 18 Goal: 13 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 4 Frozen: [10 11 12 15 16 17],"[1, 0, 3]",,1.0,1.0,1.0,1,1.0,0,0
131,"[21, 11, 10, 11, 12, 15, 16, 17]","[17, 5, 10, 11, 12, 15, 16, 17]",Agent: 21 Goal: 11 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
138,"[16, 2, 10, 11, 12, 15, 16, 17]","[18, 10, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 2 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 10 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
143,"[9, 10, 10, 11, 12, 15, 16, 17]","[18, 15, 10, 11, 12, 15, 16, 17]",Agent: 9 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 2, 0]",,1.0,1.0,1.0,1,1.0,0,0
148,"[12, 20, 10, 11, 12, 15, 16, 17]","[22, 9, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 9 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
149,"[8, 3, 10, 11, 12, 15, 16, 17]","[6, 15, 10, 11, 12, 15, 16, 17]",Agent: 8 Goal: 3 Frozen: [10 11 12 15 16 17],Agent: 6 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
155,"[19, 16, 10, 11, 12, 15, 16, 17]","[15, 14, 10, 11, 12, 15, 16, 17]",Agent: 19 Goal: 16 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 14 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
162,"[16, 1, 10, 11, 12, 15, 16, 17]","[10, 1, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],"Agent: 10 Goal: 1 Frozen: [10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 4, 2]",0.27909989602759394,1.0,0.18403309769928455,False,0.1,0,1
163,"[20, 15, 10, 11, 12, 15, 16, 17]","[22, 15, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],"Agent: 22 Goal: 15 Frozen: [10, 11, 12, 15, 16, 17]","[2, 2, 4]","[0, 0, 1]",0.04325255148039958,1.0,0.09823892638087273,False,1.0,0,1
163,"[20, 15, 10, 11, 12, 15, 16, 17]","[22, 15, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],"Agent: 22 Goal: 15 Frozen: [10, 11, 12, 15, 16, 17]","[2, 2, 4]","[1, 1, 1]",0.0341791863530994,1.0,0.12196272363265355,False,0.7,0,1
169,"[16, 13, 10, 11, 12, 15, 16, 17]","[11, 19, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 13 Frozen: [10 11 12 15 16 17],Agent: 11 Goal: 19 Frozen: [10 11 12 15 16 17],"[0, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
174,"[15, 22, 10, 11, 12, 15, 16, 17]","[10, 3, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 22 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 3 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
189,"[16, 1, 10, 11, 12, 15, 16, 17]","[8, 3, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 3 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
191,"[1, 3, 10, 11, 12, 15, 16, 17]","[15, 13, 10, 11, 12, 15, 16, 17]",Agent: 1 Goal: 3 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 13 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
202,"[13, 12, 10, 11, 12, 15, 16, 17]","[12, 5, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 12 Frozen: [10 11 12 15 16 17],Agent: 12 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
208,"[23, 14, 10, 11, 12, 15, 16, 17]","[18, 12, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 14 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 12 Frozen: [10 11 12 15 16 17],"[0, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
210,"[15, 9, 10, 11, 12, 15, 16, 17]","[22, 10, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 9 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 10 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
221,"[15, 14, 10, 11, 12, 15, 16, 17]","[19, 14, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 14 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 14 Frozen: [10 11 12 15 16 17],"[2, 2, 1]",,1.0,1.0,1.0,1,1.0,0,0
225,"[23, 23, 10, 11, 12, 15, 16, 17]","[18, 4, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 23 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 4 Frozen: [10 11 12 15 16 17],"[1, 0, 1]",,1.0,1.0,1.0,1,1.0,0,0
229,"[10, 5, 10, 11, 12, 15, 16, 17]","[13, 9, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 5 Frozen: [10 11 12 15 16 17],Agent: 13 Goal: 9 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
234,"[12, 10, 10, 11, 12, 15, 16, 17]","[21, 11, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 21 Goal: 11 Frozen: [10 11 12 15 16 17],"[3, 3, 2]",,1.0,1.0,1.0,1,1.0,0,0
246,"[20, 19, 10, 11, 12, 15, 16, 17]","[21, 16, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 19 Frozen: [10 11 12 15 16 17],Agent: 21 Goal: 16 Frozen: [10 11 12 15 16 17],"[1, 2, 2]",,1.0,1.0,1.0,1,1.0,0,0
249,"[9, 8, 10, 11, 12, 15, 16, 17]","[9, 0, 10, 11, 12, 15, 16, 17]",Agent: 9 Goal: 8 Frozen: [10 11 12 15 16 17],Agent: 9 Goal: 0 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
251,"[7, 9, 10, 11, 12, 15, 16, 17]","[18, 5, 10, 11, 12, 15, 16, 17]",Agent: 7 Goal: 9 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
253,"[11, 1, 10, 11, 12, 15, 16, 17]","[10, 0, 10, 11, 12, 15, 16, 17]",Agent: 11 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 0 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
258,"[20, 15, 10, 11, 12, 15, 16, 17]","[17, 4, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 4 Frozen: [10 11 12 15 16 17],"[3, 4, 4]",,1.0,1.0,1.0,1,1.0,0,0
269,"[23, 20, 10, 11, 12, 15, 16, 17]","[15, 23, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 23 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
273,"[24, 22, 10, 11, 12, 15, 16, 17]","[6, 0, 10, 11, 12, 15, 16, 17]",Agent: 24 Goal: 22 Frozen: [10 11 12 15 16 17],Agent: 6 Goal: 0 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
282,"[17, 17, 10, 11, 12, 15, 16, 17]","[15, 1, 10, 11, 12, 15, 16, 17]",Agent: 17 Goal: 17 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 1 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
287,"[3, 3, 10, 11, 12, 15, 16, 17]","[11, 9, 10, 11, 12, 15, 16, 17]",Agent: 3 Goal: 3 Frozen: [10 11 12 15 16 17],Agent: 11 Goal: 9 Frozen: [10 11 12 15 16 17],"[0, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
290,"[6, 1, 10, 11, 12, 15, 16, 17]","[5, 21, 10, 11, 12, 15, 16, 17]",Agent: 6 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 5 Goal: 21 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
296,"[2, 4, 10, 11, 12, 15, 16, 17]","[3, 8, 10, 11, 12, 15, 16, 17]",Agent: 2 Goal: 4 Frozen: [10 11 12 15 16 17],Agent: 3 Goal: 8 Frozen: [10 11 12 15 16 17],"[3, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
306,"[16, 17, 10, 11, 12, 15, 16, 17]","[7, 21, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 17 Frozen: [10 11 12 15 16 17],Agent: 7 Goal: 21 Frozen: [10 11 12 15 16 17],"[0, 3, 4]",,1.0,1.0,1.0,1,1.0,0,0
313,"[13, 5, 10, 11, 12, 15, 16, 17]","[16, 0, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 5 Frozen: [10 11 12 15 16 17],Agent: 16 Goal: 0 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
320,"[16, 18, 10, 11, 12, 15, 16, 17]","[6, 24, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 18 Frozen: [10 11 12 15 16 17],Agent: 6 Goal: 24 Frozen: [10 11 12 15 16 17],"[0, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
330,"[10, 7, 10, 11, 12, 15, 16, 17]","[10, 20, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 7 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 20 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
334,"[12, 6, 10, 11, 12, 15, 16, 17]","[16, 19, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 6 Frozen: [10 11 12 15 16 17],Agent: 16 Goal: 19 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
337,"[15, 4, 10, 11, 12, 15, 16, 17]","[13, 8, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 4 Frozen: [10 11 12 15 16 17],Agent: 13 Goal: 8 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
341,"[22, 10, 10, 11, 12, 15, 16, 17]","[7, 23, 10, 11, 12, 15, 16, 17]",Agent: 22 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 7 Goal: 23 Frozen: [10 11 12 15 16 17],"[3, 2, 2]",,1.0,1.0,1.0,1,1.0,0,0
342,"[15, 5, 10, 11, 12, 15, 16, 17]","[13, 24, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 5 Frozen: [10 11 12 15 16 17],Agent: 13 Goal: 24 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
344,"[10, 0, 10, 11, 12, 15, 16, 17]","[22, 2, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 0 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 2 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
347,"[24, 23, 10, 11, 12, 15, 16, 17]","[7, 24, 10, 11, 12, 15, 16, 17]",Agent: 24 Goal: 23 Frozen: [10 11 12 15 16 17],Agent: 7 Goal: 24 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
0,"[10, 18, 10, 11, 12, 15, 16, 17]","[22, 22, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 18 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 22 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
0,"[10, 18, 10, 11, 12, 15, 16, 17]","[22, 22, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 18 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 22 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
0,"[10, 18, 10, 11, 12, 15, 16, 17]","[22, 22, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 18 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 22 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
2,"[21, 1, 10, 11, 12, 15, 16, 17]","[8, 8, 10, 11, 12, 15, 16, 17]",Agent: 21 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 8 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
2,"[21, 1, 10, 11, 12, 15, 16, 17]","[8, 8, 10, 11, 12, 15, 16, 17]",Agent: 21 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 8 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
2,"[21, 1, 10, 11, 12, 15, 16, 17]","[8, 8, 10, 11, 12, 15, 16, 17]",Agent: 21 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 8 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
10,"[8, 5, 10, 11, 12, 15, 16, 17]","[24, 24, 10, 11, 12, 15, 16, 17]",Agent: 8 Goal: 5 Frozen: [10 11 12 15 16 17],Agent: 24 Goal: 24 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
10,"[8, 5, 10, 11, 12, 15, 16, 17]","[24, 24, 10, 11, 12, 15, 16, 17]",Agent: 8 Goal: 5 Frozen: [10 11 12 15 16 17],Agent: 24 Goal: 24 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
10,"[8, 5, 10, 11, 12, 15, 16, 17]","[24, 24, 10, 11, 12, 15, 16, 17]",Agent: 8 Goal: 5 Frozen: [10 11 12 15 16 17],Agent: 24 Goal: 24 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
11,"[2, 1, 10, 11, 12, 15, 16, 17]","[9, 4, 10, 11, 12, 15, 16, 17]",Agent: 2 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 9 Goal: 4 Frozen: [10 11 12 15 16 17],"[2, 3, 2]",,1.0,1.0,1.0,1,1.0,0,0
11,"[2, 1, 10, 11, 12, 15, 16, 17]","[9, 4, 10, 11, 12, 15, 16, 17]",Agent: 2 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 9 Goal: 4 Frozen: [10 11 12 15 16 17],"[2, 3, 2]",,1.0,1.0,1.0,1,1.0,0,0
11,"[2, 1, 10, 11, 12, 15, 16, 17]","[9, 4, 10, 11, 12, 15, 16, 17]",Agent: 2 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 9 Goal: 4 Frozen: [10 11 12 15 16 17],"[2, 3, 2]",,1.0,1.0,1.0,1,1.0,0,0
